season,week,celebrity_name,judge_total,fan_votes,adjusted_judge_score,adjusted_fan_votes,judge_weight,fan_weight,combined_rank,combined_percent,voting_method,is_eliminated_new_system,age,pro_dancer,industry,region
32,2,Harry Jowsey,15.0,3772.9761937932712,15.004031730337777,3773.6240066149094,0.529002385397596,0.470997614602404,11.529002385397597,5.213918308175405,rank,True,26.0,Rylee Arnold,TV Personality,Australia
32,2,Mauricio Umansky,12.0,5100.0,12.049549204994952,5121.864480541879,0.529002385397596,0.470997614602404,11.116009541590383,5.231327561615161,rank,False,53.0,Emma Slater,TV Personality,Mexico
32,2,Charity Lawson,21.0,10999.996627958852,21.004538005877848,11001.409890261248,0.529002385397596,0.470997614602404,3.5290023853975963,10.1541374383532,rank,False,27.0,Artem Chigvintsev,TV Personality,United States
32,2,Ariana Madix,20.0,9999.994962355497,20.11164846881026,10055.982869017267,0.529002385397596,0.470997614602404,4.529002385397596,9.483966296833863,rank,False,38.0,Pasha Pashkov,TV Personality,United States
32,3,Mira Sorvino,26.0,7000.000005660753,26.169755033586252,7046.944549324972,0.5358068340159785,0.46419316598402144,6.0,8.519112628074932,rank,False,55.0,Gleb Savchenko,Actor/Actress,United States
32,3,Barry Williams,25.0,5000.000007253578,25.135409333729964,5028.579548765037,0.5358068340159785,0.46419316598402144,7.464193165984021,7.148789951289526,rank,False,68.0,Peta Murgatroyd,Actor/Actress,United States
32,3,Alyson Hannigan,24.0,6000.000008190175,24.05361412547404,6014.124120122641,0.5358068340159785,0.46419316598402144,7.535806834015978,7.555184807908753,rank,False,49.0,Sasha Farber,Actor/Actress,United States
32,3,Xochitl Gomez,32.0,9000.000006660879,31.818974738147723,8947.455076343917,0.5358068340159785,0.46419316598402144,4.0,10.583453898485903,rank,False,17.0,Valentin Chmerkovskiy,Actor/Actress,United States
32,3,Adrian Peterson,22.0,3000.000002553513,22.10325291488165,3014.1290122204846,0.5358068340159785,0.46419316598402144,10.535806834015977,5.450037217605638,rank,False,38.0,Britt Stewart,Athlete,United States
32,3,Tyson Beckford,20.0,1000.0,19.99923733978901,1000.1098746729382,0.5358068340159785,0.46419316598402144,12.0,3.90520285518093,rank,True,52.0,Jenna Johnson,Model,United States
32,3,Jason Mraz,34.0,12000.0,33.91845442267403,11972.316017937112,0.5358068340159785,0.46419316598402144,1.5358068340159785,12.728061778969543,rank,False,46.0,Daniella Karagach,Singer/Rapper,United States
32,3,Lele Pons,27.0,8000.000006631389,27.13811299184305,8040.218004630878,0.5358068340159785,0.46419316598402144,5.0,9.269520427022432,rank,False,27.0,Brandon Armstrong,Social Media Personality,Venezuela
32,3,Harry Jowsey,24.0,4000.000002393545,24.006450768540446,4000.68679477044,0.5358068340159785,0.46419316598402144,9.0,6.351226518531135,rank,False,26.0,Rylee Arnold,TV Personality,Australia
32,3,Mauricio Umansky,23.0,2000.0000064691044,23.094969309573656,2008.5743125916927,0.5358068340159785,0.46419316598402144,10.464193165984021,5.016841313501399,rank,False,53.0,Emma Slater,TV Personality,Mexico
32,3,Charity Lawson,32.0,10000.000007094122,32.00691505657577,10001.28479140015,0.5358068340159785,0.46419316598402144,3.0,11.24063199846644,rank,False,27.0,Artem Chigvintsev,TV Personality,United States
32,3,Ariana Madix,34.0,11000.000002273848,34.189802396977434,11061.586730639729,0.5358068340159785,0.46419316598402144,1.4641931659840215,12.231936604963359,rank,False,38.0,Pasha Pashkov,TV Personality,United States
32,4,Mira Sorvino,21.0,7300.000000000001,21.137109834819668,7348.95645263881,0.524571636456107,0.4754283635438929,6.0,8.997684538930471,rank,False,55.0,Gleb Savchenko,Actor/Actress,United States
32,4,Barry Williams,18.0,5500.0,18.097494720285574,5531.437495616998,0.524571636456107,0.4754283635438929,9.049143272912215,7.24962673045224,rank,False,68.0,Peta Murgatroyd,Actor/Actress,United States
32,4,Alyson Hannigan,18.0,5500.0,18.04021059410553,5512.947102587086,0.524571636456107,0.4754283635438929,10.049143272912215,7.226093353913593,rank,True,49.0,Sasha Farber,Actor/Actress,United States
32,4,Xochitl Gomez,27.0,10800.0,26.84725993531214,10736.946083666311,0.524571636456107,0.4754283635438929,1.0,12.265808520082832,rank,False,17.0,Valentin Chmerkovskiy,Actor/Actress,United States
32,4,Adrian Peterson,21.0,1000.0,21.09855960056885,1004.7096698849818,0.524571636456107,0.4754283635438929,8.901713454175571,5.201693806466013,rank,False,38.0,Britt Stewart,Athlete,United States
32,4,Jason Mraz,24.0,9400.0,23.9424384160052,9378.314214050739,0.524571636456107,0.4754283635438929,4.0,10.821111399973487,rank,False,46.0,Daniella Karagach,Singer/Rapper,United States
32,4,Lele Pons,22.0,8000.0,22.112536511872115,8040.217997966151,0.524571636456107,0.4754283635438929,5.0,9.623128294431957,rank,False,27.0,Brandon Armstrong,Social Media Personality,Venezuela
32,4,Harry Jowsey,21.0,7300.000000000001,21.005644422472887,7301.253396087084,0.524571636456107,0.4754283635438929,7.524571636456107,8.940530985616588,rank,False,26.0,Rylee Arnold,TV Personality,Australia
32,4,Mauricio Umansky,19.0,5200.0,19.078452907908673,5222.2931958466215,0.524571636456107,0.4754283635438929,9.475428363543893,7.279024111393568,rank,False,53.0,Emma Slater,TV Personality,Mexico
32,4,Charity Lawson,24.0,9400.0,24.005186292431826,9401.207697246811,0.524571636456107,0.4754283635438929,3.0,10.848465183220497,rank,False,27.0,Artem Chigvintsev,TV Personality,United States
32,4,Ariana Madix,25.0,10100.0,25.139560586012824,10156.547814215166,0.524571636456107,0.4754283635438929,2.0,11.54683307551873,rank,False,38.0,Pasha Pashkov,TV Personality,United States
32,5,Mira Sorvino,22.0,1994.5317270612825,22.143638874572986,2007.9077815862797,0.5302749420693117,0.46972505793068836,8.939450115861376,6.500348770972314,rank,False,55.0,Gleb Savchenko,Actor/Actress,United States
32,5,Barry Williams,24.0,5000.01188456544,24.129992960380765,5028.591493966524,0.5302749420693117,0.46972505793068836,5.469725057930688,9.371290361374424,rank,False,68.0,Peta Murgatroyd,Actor/Actress,United States
32,5,Alyson Hannigan,21.0,3170.8049236154893,21.046912359789783,3178.26905754816,0.5302749420693117,0.46972505793068836,9.0,7.201125123185492,rank,True,49.0,Sasha Farber,Actor/Actress,United States
32,5,Xochitl Gomez,28.0,9999.997674778211,27.841602895879255,9941.614432489087,0.5302749420693117,0.46972505793068836,1.5302749420693118,14.146808730681249,rank,False,17.0,Valentin Chmerkovskiy,Actor/Actress,United States
32,5,Jason Mraz,27.0,7999.984906901423,26.935243218005848,7981.528953679253,0.5302749420693117,0.46972505793068836,3.0,12.36825217654496,rank,False,46.0,Daniella Karagach,Singer/Rapper,United States
32,5,Lele Pons,24.0,5999.989673364362,24.12276710386049,6030.153119924399,0.5302749420693117,0.46972505793068836,5.530274942069312,10.176370974486431,rank,False,27.0,Brandon Armstrong,Social Media Personality,Venezuela
32,5,Harry Jowsey,18.0,4094.531727061296,18.00483807640533,4095.23475035515,0.5302749420693117,0.46972505793068836,8.590824826207935,7.268821651811603,rank,False,26.0,Rylee Arnold,TV Personality,Australia
32,5,Mauricio Umansky,24.0,3999.983408762966,24.099098409989903,4017.1319498235025,0.5302749420693117,0.46972505793068836,7.469725057930688,8.54983143655653,rank,False,53.0,Emma Slater,TV Personality,Mexico
32,5,Charity Lawson,28.0,9000.010375204107,28.0060506745038,9001.166682411702,0.5302749420693117,0.46972505793068836,1.4697250579306884,13.42562103438898,rank,False,27.0,Artem Chigvintsev,TV Personality,United States
32,5,Ariana Madix,24.0,6999.988238179583,24.13397816257231,7039.179726734131,0.5302749420693117,0.46972505793068836,4.0,10.991529739998025,rank,False,38.0,Pasha Pashkov,TV Personality,United States
32,6,Barry Williams,32.0,2999.3347832407976,32.17332394717435,3016.478705804805,0.5327235714547759,0.4672764285452241,7.467276428545224,8.28640997845616,rank,False,68.0,Peta Murgatroyd,Actor/Actress,United States
32,6,Alyson Hannigan,31.0,4300.032624477425,31.069251578737298,4310.154981480503,0.5327235714547759,0.4672764285452241,7.065447142909552,9.378426710681026,rank,False,49.0,Sasha Farber,Actor/Actress,United States
32,6,Xochitl Gomez,42.0,9000.0,41.76240434381888,8947.455069721927,0.5327235714547759,0.4672764285452241,1.0,15.713097341334041,rank,False,17.0,Valentin Chmerkovskiy,Actor/Actress,United States
32,6,Jason Mraz,39.0,6999.718284640952,38.906462426008446,6983.5699450211805,0.5327235714547759,0.4672764285452241,3.0,13.306681975738462,rank,False,46.0,Daniella Karagach,Singer/Rapper,United States
32,6,Lele Pons,37.0,5000.436170085879,37.18926595178492,5025.574611550677,0.5327235714547759,0.4672764285452241,5.0,11.094183596618674,rank,False,27.0,Brandon Armstrong,Social Media Personality,Venezuela
32,6,Harry Jowsey,29.0,4100.254973098077,29.007794678653035,4100.958979062369,0.5327235714547759,0.4672764285452241,8.065447142909552,8.831805022880596,rank,True,26.0,Rylee Arnold,TV Personality,Australia
32,6,Mauricio Umansky,33.0,1000.254973098075,33.136260313736116,1004.5432192541965,0.5327235714547759,0.4672764285452241,7.401829285635673,6.463519286948824,rank,False,53.0,Emma Slater,TV Personality,Mexico
32,6,Charity Lawson,38.0,5999.986590001119,38.00821162968373,6000.757458861293,0.5327235714547759,0.4672764285452241,4.0,12.19012439717726,rank,False,27.0,Artem Chigvintsev,TV Personality,United States
32,6,Ariana Madix,41.0,8000.007382392471,41.22887936106103,8044.797771618163,0.5327235714547759,0.4672764285452241,2.0,14.735751690164946,rank,False,38.0,Pasha Pashkov,TV Personality,United States
32,7,Barry Williams,32.5,5130.971032923999,32.676032133848956,5160.299192807361,0.5453824928425854,0.4546175071574146,6.545382492842586,11.484867342864291,rank,False,68.0,Peta Murgatroyd,Actor/Actress,United States
32,7,Alyson Hannigan,35.0,7999.999986376647,35.078187266316306,8018.832135562157,0.5453824928425854,0.4546175071574146,4.181529971370342,14.81474954160566,rank,False,49.0,Sasha Farber,Actor/Actress,United States
32,7,Xochitl Gomez,37.0,1000.1874743784872,36.7906895409833,994.3480542555739,0.5453824928425854,0.4546175071574146,4.727705042944487,8.102885534773435,rank,False,17.0,Valentin Chmerkovskiy,Actor/Actress,United States
32,7,Jason Mraz,36.0,7992.306432006449,35.9136576240078,7973.868193014385,0.5453824928425854,0.4546175071574146,4.545382492842585,14.93103710664668,rank,False,46.0,Daniella Karagach,Singer/Rapper,United States
32,7,Lele Pons,36.5,1030.971031031754,36.686708303787825,1036.1539798854035,0.5453824928425854,0.4546175071574146,4.818470028629658,8.124715890319306,rank,False,27.0,Brandon Armstrong,Social Media Personality,Venezuela
32,7,Harry Jowsey,32.0,6130.972716061678,32.00860102472059,6132.025392392134,0.5453824928425854,0.4546175071574146,6.636147478527757,12.330191736167842,rank,True,26.0,Rylee Arnold,TV Personality,Australia
32,7,Charity Lawson,36.0,7983.292842948762,36.007779438647745,7984.3185238835395,0.5453824928425854,0.4546175071574146,3.5453824928425854,14.95969366701146,rank,False,27.0,Artem Chigvintsev,TV Personality,United States
32,7,Ariana Madix,37.0,8000.0,37.20654966729897,8044.7903478932,0.5453824928425854,0.4546175071574146,1.0,15.251859180611321,rank,False,38.0,Pasha Pashkov,TV Personality,United States
32,8,Barry Williams,35.0,1000.0,35.18957306722195,1005.7159082939995,0.529324868400449,0.470675131599551,5.941350263199102,8.892344193668128,rank,False,68.0,Peta Murgatroyd,Actor/Actress,United States
32,8,Alyson Hannigan,36.0,4700.0,36.08042118821106,4711.063887665328,0.529324868400449,0.470675131599551,4.0,14.738581269822328,rank,False,49.0,Sasha Farber,Actor/Actress,United States
32,8,Xochitl Gomez,40.0,6100.0,39.77371842268465,6064.386213922639,0.529324868400449,0.470675131599551,2.0,17.577868410340614,rank,False,17.0,Valentin Chmerkovskiy,Actor/Actress,United States
32,8,Jason Mraz,33.0,3300.000000000001,32.92085282200715,3292.386904932707,0.529324868400449,0.470675131599551,6.0,11.911034823008048,rank,False,46.0,Daniella Karagach,Singer/Rapper,United States
32,8,Harry Jowsey,28.0,3500.0,28.00752589663052,3500.6009433294234,0.529324868400449,0.470675131599551,6.058649736800898,11.20199687836475,rank,True,26.0,Rylee Arnold,TV Personality,Australia
32,8,Charity Lawson,39.0,5400.0,39.00842772520173,5400.693783524764,0.529324868400449,0.470675131599551,3.0,16.40408379112248,rank,False,27.0,Artem Chigvintsev,TV Personality,United States
32,8,Ariana Madix,42.0,6800.0,42.23446178450154,6838.07179570922,0.529324868400449,0.470675131599551,1.0,19.27409063367365,rank,False,38.0,Pasha Pashkov,TV Personality,United States
32,9,Alyson Hannigan,32.0,2000.0000029715504,32.07148550063205,2004.7080402829406,0.5362861210270154,0.46371387897298455,5.0,12.215128319733136,rank,False,49.0,Sasha Farber,Actor/Actress,United States
32,9,Xochitl Gomez,41.0,5000.000006072593,40.76806138325177,4970.808378104876,0.5362861210270154,0.46371387897298455,2.0,20.881993669208004,rank,False,17.0,Valentin Chmerkovskiy,Actor/Actress,United States
32,9,Jason Mraz,43.0,6000.0,42.896868828675984,5986.158008968556,0.5362861210270154,0.46371387897298455,1.0,23.642955977031015,rank,False,46.0,Daniella Karagach,Singer/Rapper,United States
32,9,Harry Jowsey,30.0,1000.0,30.008063460675555,1000.171698094121,0.5362861210270154,0.46371387897298455,6.0,9.493936792842003,rank,True,26.0,Rylee Arnold,TV Personality,Australia
32,9,Charity Lawson,38.0,3999.9999960734135,38.00821162968373,4000.513909794956,0.5362861210270154,0.46371387897298455,3.0,18.067460153570686,rank,False,27.0,Artem Chigvintsev,TV Personality,United States
32,9,Ariana Madix,37.0,3000.0000064888563,37.20654966729897,3016.7963869851365,0.5362861210270154,0.46371387897298455,4.0,15.698525087615149,rank,False,38.0,Pasha Pashkov,TV Personality,United States
33,2,Tori Spelling,19.0,1000.0,19.14170876151705,1007.5980110220274,0.5267593279070305,0.4732406720929695,10.892962688371878,4.326080497128583,rank,False,51.0,Pasha Pashkov,Actor/Actress,United States
33,2,Eric Roberts,15.0,5100.000000000002,15.135278422441989,5147.52776500835,0.5267593279070305,0.4732406720929695,11.52675932790703,5.2690878725331665,rank,False,68.0,Britt Stewart,Actor/Actress,United States
33,2,Reginald VelJohnson,15.0,5100.000000000002,15.10722860533912,5138.275827504051,0.5267593279070305,0.4732406720929695,12.52675932790703,5.259445100394873,rank,True,74.0,Emma Slater,Actor/Actress,United States
33,2,Chandler Kinney,24.0,12800.0,24.11236573193618,12858.436826833704,0.5267593279070305,0.4732406720929695,1.0,10.373195388980044,rank,False,24.0,Brandon Armstrong,Actor/Actress,United States
33,2,Dwight Howard ,22.0,12100.0,21.922068433023224,12057.333918343113,0.5267593279070305,0.4732406720929695,4.0,9.586812535616197,rank,False,38.0,Daniella Karagach,Athlete,United States
33,2,Danny Amendola,21.0,10000.0,20.952877419961283,9977.817162369201,0.5267593279070305,0.4732406720929695,6.0,8.505953108822638,rank,False,39.0,Witney Carson,Athlete,United States
33,2,Stephen Nedoroscik,22.0,12100.0,22.005913204495407,12102.077546938865,0.5267593279070305,0.4732406720929695,2.0,9.622896176820717,rank,False,26.0,Rylee Arnold,Athlete,United States
33,2,Ilona Maher,21.0,10000.0,20.94073755363317,9971.000580668597,0.5267593279070305,0.4732406720929695,7.0,8.500584896441739,rank,False,28.0,Alan Bersten,Athlete,United States
33,2,Anna Delvey,17.0,5800.000000000001,17.237451590553388,5880.831189272215,0.5267593279070305,0.4732406720929695,10.52675932790703,6.008720230320561,rank,False,33.0,Ezra Sosa,Con artist,Russia
33,2,Brooks Nader,20.0,7900.0,20.04989216913498,7919.0136550282805,0.5267593279070305,0.4732406720929695,8.0,7.447375892094226,rank,False,27.0,Gleb Savchenko,Model,United States
33,2,Phaedra Parks,21.0,10000.0,21.161302004085318,10078.207338361348,0.5267593279070305,0.4732406720929695,5.0,8.591047797349283,rank,False,51.0,Val Chmerkovskiy,TV Personality,United States
33,2,Jenn Tran,19.0,7200.0,18.979693364478006,7191.60678432656,0.5267593279070305,0.4732406720929695,9.52675932790703,6.920398857839883,rank,False,26.0,Sasha Farber,TV Personality,United States
33,2,Joey Graziadei,22.0,12100.0,21.926697710097304,12058.855397693831,0.5267593279070305,0.4732406720929695,3.0,9.588401645658099,rank,False,29.0,Jenna Johnson,TV Personality,United States
33,3,Eric Roberts,23.0,1000.0,23.20742691441105,1009.3191696094799,0.525173716677514,0.474826283322486,10.474826283322486,4.439924428820136,rank,False,68.0,Britt Stewart,Actor/Actress,United States
33,3,Reginald VelJohnson,21.0,3800.000000000001,21.150120047474765,3828.5192440226265,0.525173716677514,0.474826283322486,10.525173716677514,5.8112200516908645,rank,True,74.0,Emma Slater,Actor/Actress,United States
33,3,Chandler Kinney,34.5,10100.0,34.66152573965825,10146.11030867347,0.525173716677514,0.474826283322486,2.0,11.872906812323677,rank,False,24.0,Brandon Armstrong,Actor/Actress,United States
33,3,Dwight Howard ,26.0,5200.0,25.907899057209264,5181.664163254891,0.525173716677514,0.474826283322486,9.0,7.416944510555957,rank,False,38.0,Daniella Karagach,Athlete,United States
33,3,Danny Amendola,30.0,7300.000000000001,29.93268202851612,7283.806528529519,0.525173716677514,0.474826283322486,6.0,9.356246226395923,rank,False,39.0,Witney Carson,Athlete,United States
33,3,Stephen Nedoroscik,31.0,9400.0,31.008332242698074,9401.613962084737,0.525173716677514,0.474826283322486,3.0,10.81866503236467,rank,False,26.0,Rylee Arnold,Athlete,United States
